gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
4058735287	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2086	Animalia	Chordata	Squamata		Colubridae	Erythrolamprus	Erythrolamprus melanotus		SPECIES	Erythrolamprus melanotus (Shaw, 1802)	Erythrolamprus melanotus	(Shaw, 1802)	CO	Colorado	Bolívar	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	9367661	9367661	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2086			CC_BY_NC_4_0					2023-03-16T21:45:37.876Z		
4058735286	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2080	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus	Leptodactylus fuscus		SPECIES	Leptodactylus fuscus (Schneider, 1799)	Leptodactylus fuscus	(Schneider, 1799)	CO	Colorado	Bolívar	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	5217556	5217556	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2080			CC_BY_NC_4_0					2023-03-16T21:45:37.872Z		
4058735285	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2081	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus	Leptodactylus insularum		SPECIES	Leptodactylus insularum Barbour, 1906	Leptodactylus insularum	Barbour, 1906	CO	Colorado	Bolívar	PRESENT	5	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	5217608	5217608	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2081			CC_BY_NC_4_0					2023-03-16T21:45:37.869Z		
4058735284	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2082	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	Leptodactylus	Leptodactylus fragilis		SPECIES	Leptodactylus fragilis (Brocchi, 1877)	Leptodactylus fragilis	(Brocchi, 1877)	CO	Colorado	Bolívar	PRESENT	9	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	5217587	5217587	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2082			CC_BY_NC_4_0					2023-03-16T21:45:37.866Z		
4058735283	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2076	Animalia	Chordata	Squamata		Sphaerodactylidae	Gonatodes	Gonatodes albogularis		SPECIES	Gonatodes albogularis (Duméril & Bibron, 1836)	Gonatodes albogularis	(Duméril & Bibron, 1836)	CO	Colorado	Bolívar	PRESENT	6	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	2447609	2447609	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2076			CC_BY_NC_4_0					2023-03-16T21:45:37.863Z		
4058735282	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2077	Animalia	Chordata	Amphibia	Anura	Hylidae	Boana	Boana pugnax		SPECIES	Boana pugnax (Schmidt, 1857)	Boana pugnax	(Schmidt, 1857)	CO	Colorado	Bolívar	PRESENT	9	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	10820559	10820559	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2077			CC_BY_NC_4_0					2023-03-16T21:45:37.860Z		
4058735281	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2078	Animalia	Chordata	Amphibia	Anura	Hylidae	Boana	Boana platanera		SPECIES	Boana platanera Escalona, Marca, Castellanos, Fouquet, Crawford, Rojas-Runjaic, Giaretta, Señaris & Castroviejo-Fisher, 2021	Boana platanera	Escalona, Marca, Castellanos, Fouquet, Crawford, Rojas-Runjaic, Giaretta, Señaris & Castroviejo-Fisher, 2021	CO	Colorado	Bolívar	PRESENT	7	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	11203160	11203160	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2078			CC_BY_NC_4_0					2023-03-16T21:45:37.857Z		
4058735280	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2079	Animalia	Chordata	Amphibia	Anura	Hylidae	Trachycephalus	Trachycephalus typhonius		SPECIES	Trachycephalus typhonius (Linnaeus, 1758)	Trachycephalus typhonius	(Linnaeus, 1758)	CO	Colorado	Bolívar	PRESENT	4	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.632524	-75.27302			28.0	10.0			2022-09-29T00:00:00	29	9	2022	9383706	9383706	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2079			CC_BY_NC_4_0					2023-03-16T21:45:37.835Z		
4058735279	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2072	Animalia	Chordata	Squamata		Teiidae	Ameiva	Ameiva praesignis		SPECIES	Ameiva praesignis (Baird & Girard, 1852)	Ameiva praesignis	(Baird & Girard, 1852)	CO	Colorado	Bolívar	PRESENT	2	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.618547	-75.270613			28.0	7.0			2022-09-28T00:00:00	28	9	2022	7505629	7505629	HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2072			CC_BY_NC_4_0					2023-03-16T21:45:37.832Z		
4058735278	81e30789-b494-4fe8-86b9-d2b43806f682	Promigas:Paiva-Caracoli_2022:2073	Animalia	Chordata	Amphibia	Gymnophiona	Caeciliidae	Caecilia			GENUS	Caecilia Linnaeus, 1758	Caecilia	Linnaeus, 1758	CO	Colorado	Bolívar	PRESENT	1	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	10.618547	-75.270613			28.0	7.0			2022-09-28T00:00:00	28	9	2022	2431001		HUMAN_OBSERVATION	Promigas S.A E.S.P (Promigas)			2073			CC_BY_NC_4_0					2023-03-16T21:45:37.828Z		
